area_name ,Latitude,Longitude,area_catagory ,statute ,penalty,address,금연구역면적,금연구역범위상세,데이터기준일자
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3,,구룡역 1번출구로부터 10미터 이내,2017-11-17
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3,,구룡역 2번출구로부터 10미터 이내,2017-11-17
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3,,구룡역 3번출구로부터 10미터 이내,2017-11-17
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3,,구룡역 4번출구로부터 10미터 이내,2017-11-17
구룡역,37.4870256,127.0592486,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 175-3,,구룡역 5번출구로부터 10미터 이내,2017-11-17
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280,,논현역 1번출구로부터 10미터 이내,2017-11-17
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280,,논현역 2번출구로부터 10미터 이내,2017-11-17
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280,,논현역 7번출구로부터 10미터 이내,2017-11-17
논현역,37.5103093,127.0218222,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 280,,논현역 8번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 1번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 2번출구로부터 10미터 이내,2017-11-17
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800,,신논현역 3번출구로부터 10미터 이내,2017-11-17
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800,,신논현역 4번출구로부터 10미터 이내,2017-11-17
신논현역,37.5045961,127.0250184,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 800,,신논현역 5번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 1번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 2번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 3번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 4번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 5번출구로부터 10미터 이내,2017-11-17
신사역,37.5163915,127.0203073,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 667,,신사역 6번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 1번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 3번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 4번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 5번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 6번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 7번출구로부터 10미터 이내,2017-11-17
대모산입구역,37.4911324,127.0728947,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700,,대모산입구역 8번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 1번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 2번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 3번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 4번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 5번출구로부터 10미터 이내,2017-11-17
압구정역,37.5235264,127.0283255,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 668,,압구정역 6번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 1번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 2번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 3번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 4번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오]역 5번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 6번출구로부터 10미터 이내,2017-11-17
압구정로데오역,37.5294032,127.0412456,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 495,,압구정로데오역 7번출구로부터 10미터 이내,2017-11-17
양재역,37.4847605,127.033371,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 서초구 서초동 1366-9,,양재역 3번출구로부터 10미터 이내,2017-11-17
양재역,37.4847605,127.033371,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 서초구 서초동 1366-9,,양재역 4번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 2번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 3번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 4번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 5번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 6번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 7번출구로부터 10미터 이내,2017-11-17
대청역,37.4936861,127.0794787,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 700-9,,대청역 8번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 1번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 2번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 3번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 4번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 5번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 6번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 7번출구로부터 10미터 이내,2017-11-17
대치역,37.4945429,127.0634256,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 317-3,,대치역 8번출구로부터 10미터 이내,2017-11-17
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165,,언주역 1번출구로부터 10미터 이내,2017-11-17
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165,,언주역 2번출구로부터 10미터 이내,2017-11-17
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165,,언주역 3번출구로부터 10미터 이내,2017-11-17
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165,,언주역 4번출구로부터 10미터 이내,2017-11-17
언주역,37.5074533,127.0342367,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 279-165,,언주역 5번출구로부터 10미터 이내,2017-11-17
도곡역,37.4908245,127.0553064,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 339-2,,도곡역 1번출구로부터 10미터 이내,2017-11-17
도곡역,37.4908245,127.0553064,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 339-2,,도곡역 2번출구로부터 10미터 이내,2017-11-17
도곡역,37.4908245,127.0553064,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 339-2,,도곡역 3번출구로부터 10미터 이내,2017-11-17
도곡역,37.4908245,127.0553064,지하철역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 339-2,,도곡역 4번출구로부터 10미터 이내,2017-11-17
개포주공APT(803동) 앞,37.4898353,127.0762907,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 691,,택시승차대로부터 10m까지,2017-11-17
선릉역 위,37.5112764,127.0454217,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 705,,택시승차대로부터 10m까지,2017-11-17
목련타운109동 앞,37.4824572,127.0852937,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원본동 735,,택시승차대로부터 10m까지,2017-11-17
대곡초등앞(대치역6번출구),37.4942101,127.0638346,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 509,,택시승차대로부터 10m까지,2017-11-17
엠마케익건너(세븐일레븐앞),37.4935978,127.0622998,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치2동 507,,택시승차대로부터 10m까지,2017-11-17
대치역(대한투자신탁) 앞,37.4945186,127.0626332,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치1동 599,,택시승차대로부터 10m까지,2017-11-17
코스모타워건너(SK케미칼),37.518025,127.063967,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 98-7,,택시승차대로부터 10m까지,2017-11-17
코스모타워 앞,37.5173474,127.044048,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 1008-3,,택시승차대로부터 10m까지,2017-11-17
시티은행 앞,37.4983074,127.0302413,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 824-3,,택시승차대로부터 10m까지,2017-11-17
농협논현지점 앞,37.5058792,127.0242552,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현1동 199,,택시승차대로부터 10m까지,2017-11-17
타워팰리스2차 @ 앞,37.4881387,127.0511666,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 467-6,,택시승차대로부터 10m까지,2017-11-17
도곡렉슬@ 입구,37.4950584,127.0505701,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 538,,택시승차대로부터 10m까지,2017-11-17
르네상스호텔 앞,37.5032173,127.0416201,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 676,,택시승차대로부터 10m까지,2017-11-17
제일정형외과 앞,37.5036707,127.0476607,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 708,,택시승차대로부터 10m까지,2017-11-17
나산빌딩 앞,37.4964429,127.0552323,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1024,,택시승차대로부터 10m까지,2017-11-17
영동시장입구,37.5101814,127.0222548,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 142-2,,택시승차대로부터 10m까지,2017-11-17
신사역조흥은행 앞(영동호텔쪽),37.5168147,127.0221321,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현1동 4,,택시승차대로부터 10m까지,2017-11-17
신사역 농협 앞,37.5184597,127.0213278,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 516,,택시승차대로부터 10m까지,2017-11-17
"갤러리아백화점 앞(구,한양쇼핑)",37.533262,127.0281879,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 2,,택시승차대로부터 10m까지,2017-11-17
현대APT87동 앞,37.5297371,127.030708,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정 458,,택시승차대로부터 10m까지,2017-11-17
광림교회 건너,37.5315421,127.032935,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 468,,택시승차대로부터 10m까지,2017-11-17
임페리얼호텔 앞,37.5119315,127.0418537,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 248,,택시승차대로부터 10m까지,2017-11-17
상아APT 건너,37.5176452,127.0511449,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 52-17,,택시승차대로부터 10m까지,2017-11-17
상아APT 앞,37.5165461,127.0510559,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 21,,택시승차대로부터 10m까지,2017-11-17
삼원가든 앞,37.5249265,127.0325905,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 623-5,,택시승차대로부터 10m까지,2017-11-17
서울세관(통계청) 건너,37.5193432,127.0351842,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 105-7,,택시승차대로부터 10m까지,2017-11-17
경복APT(B동) 앞,37.5093526,127.0388621,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 276,,택시승차대로부터 10m까지,2017-11-17
강남구청 건너,37.5196064,127.0491924,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 47,,택시승차대로부터 10m까지,2017-11-17
"ASAM타워(구,COEX신관) 앞",37.513696,127.0610812,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 160,,택시승차대로부터 10m까지,2017-11-17
한국전력 앞,37.512287,127.0630422,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 167,,택시승차대로부터 10m까지,2017-11-17
그랑프리백화점 앞,37.4908748,127.0573085,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 500,,택시승차대로부터 10m까지,2017-11-17
개포주공APT(706동) 앞,37.4894348,127.0724069,택시승강장,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 185 주공7단지앞,,택시승차대로부터 10m까지,2017-11-17
압구정중학교,37.5302105,127.032959,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 471,,출입문으로부터 직선거리 50m까지,2017-11-17
언북중학교,37.51928,127.033073,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현동 69,,출입문으로부터 직선거리 50m까지,2017-11-17
언주중학교,37.5143038,127.0464035,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 28,,출입문으로부터 직선거리 50m까지,2017-11-17
역삼중학교,37.4956709,127.0490787,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 767-20,,출입문으로부터 직선거리 50m까지,2017-11-17
은성중학교,37.4879414,127.0359252,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 938-10,,출입문으로부터 직선거리 50m까지,2017-11-17
중동중학교,37.488319,127.0786207,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원2동 692,,출입문으로부터 직선거리 50m까지,2017-11-17
진선여자중학교,37.501754,127.0476387,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로85길 27,,출입문으로부터 직선거리 50m까지,2017-11-17
청담중학교,37.5285802,127.0454332,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 143,,출입문으로부터 직선거리 50m까지,2017-11-17
휘문중학교,37.504951,127.0620662,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 952-1,,출입문으로부터 직선거리 50m까지,2017-11-17
국악중학교,37.475978,127.0516132,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 1272,,출입문으로부터 직선거리 50m까지,2017-11-17
개포고등학교,37.4846776,127.0596014,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 173번지,,출입문으로부터 직선거리 50m까지,2017-11-17
경기고등학교,37.5163693,127.0543997,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 74번지,,출입문으로부터 직선거리 50m까지,2017-11-17
경기여자고등학교,37.486824,127.0660933,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포 2동 152번지,,출입문으로부터 직선거리 50m까지,2017-11-17
단국대학교사범대학부속고등학교,37.4953357,127.0564936,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1013,,출입문으로부터 직선거리 50m까지,2017-11-17
서울세종고등학교,37.4903266,127.1026224,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 711,,출입문으로부터 직선거리 50m까지,2017-11-17
숙명여자고등학교,37.4907295,127.0533366,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡 2동 91번지,,출입문으로부터 직선거리 50m까지,2017-11-17
압구정고등학교,37.5311729,127.0328538,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 470,,출입문으로부터 직선거리 50m까지,2017-11-17
영동고등학교,37.5205869,127.0426288,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 23-4번지,,출입문으로부터 직선거리 50m까지,2017-11-17
은광여자고등학교,37.4879414,127.0359252,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 938-10,,출입문으로부터 직선거리 50m까지,2017-11-17
중동고등학교,37.4935585,127.0804483,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원1동 618,,출입문으로부터 직선거리 50m까지,2017-11-17
중산고등학교,37.485653,127.0808471,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원동 714,,출입문으로부터 직선거리 50m까지,2017-11-17
중앙대학교사범대학부속고등학교,37.4924705,127.0529132,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡 2동 108번지,,출입문으로부터 직선거리 50m까지,2017-11-17
진선여자고등학교,37.501754,127.0476387,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼 2동 713번지,,출입문으로부터 직선거리 50m까지,2017-11-17
청담고등학교,37.5278836,127.0435289,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 526,,출입문으로부터 직선거리 50m까지,2017-11-17
현대고등학교,37.5250492,127.0226548,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정동 425번지,,출입문으로부터 직선거리 50m까지,2017-11-17
휘문고등학교,37.504951,127.0620662,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치 2동 952-1번지,,출입문으로부터 직선거리 50m까지,2017-11-17
단국공업고등학교,37.4953357,127.0564936,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치 1동 1013,,출입문으로부터 직선거리 50m까지,2017-11-17
대진디자인고등학교,37.4904401,127.0960046,학교절대보호구역,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 수서동 733,,출입문으로부터 직선거리 50m까지,2017-11-17
